829			
829			
829			
829			
829			
829			
829			
829			
829			
829			
829			
829			
829			
829			
829			
829			
829			
829			
829			
829			
829			
829			
829			
829			
829			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0	previous	instance:	data/A-n33-k5.vrp
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
1201			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
1	previous	instance:	data/A-n46-k7.vrp
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
1042			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
3	previous	instance:	data/B-n35-k5.vrp
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
1360			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
5	previous	instance:	data/B-n68-k9.vrp
598			
598			
598			
598			
598			
598			
598			
598			
598			
598			
598			
598			
598			
598			
598			
598			
598			
598			
598			
598			
598			
598			
598			
598			
598			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
7	previous	instance:	data/E-n30-k3.vrp
869			
869			
869			
869			
869			
869			
869			
869			
869			
869			
869			
869			
869			
869			
869			
869			
869			
869			
869			
869			
869			
869			
869			
869			
869			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
9	previous	instance:	data/E-n76-k7.vrp
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
1477			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
11	previous	instance:	data/F-n135-k7.vrp
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
1147			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
12	previous	instance:	data/M-n101-k10.vrp
797			
797			
797			
797			
797			
797			
797			
797			
797			
797			
797			
797			
797			
797			
797			
797			
797			
797			
797			
797			
797			
797			
797			
797			
797			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
14	previous	instance:	data/P-n76-k4.vrp
944			
944			
944			
944			
944			
944			
944			
944			
944			
944			
944			
944			
944			
944			
944			
944			
944			
944			
944			
944			
944			
944			
944			
944			
944			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
0			
15	previous	instance:	data/P-n101-k4.vrp
